,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE_x,VOLUME_x,inputClose_x,Averageclose_x,Averagevolume_x,CLOSE_y,VOLUME_y,inputClose_y,Averageclose_y,Averagevolume_y,CLOSE,VOLUME,inputClose,Averageclose,Averagevolume
2013-05-02,147.8067,96743240000.0,147.8067,147.55849999999998,102835974000.0,2449.639,4701608800.0,2449.639,2461.9739999999993,5568045820.0,3383.398,2943853500.0,3383.398,3416.7164000000025,4034871040.0,2605.987,7645462200.0,2605.987,2622.078400000002,9602916820.0,1763.05,1792622200.0,1763.05,1772.3885999999998,2016899580.0,913.651,538328526.0,913.651,904.7723999999993,806075407.8,857.81,49625.66,857.81,857.1960000000003,55615.65599999997,2048.74,35424.64,2048.74,2077.7519999999986,46814.04800000001,1235.78,23368.06,1235.78,1240.0080000000007,38155.78,721.38,4202.28,721.38,717.2019999999993,6447.3279999999995,1322.7691,861.76,1322.7691,1313.7427199999997,1276.9239999999995
2013-05-03,147.9356,89389920000.0,147.9356,147.67227999999997,91746132000.0,2492.912,6233009100.0,2492.912,2470.6621999999998,5601568000.0,3448.64,3724433800.0,3448.64,3423.1546000000026,3907428780.0,2653.02,9957442900.0,2653.02,2630.306800000002,9508996740.0,1795.489,2456165300.0,1795.489,1779.3509999999999,2043576880.0,939.21,791095291.0,939.21,913.8563999999993,794674931.8,860.67,49361.68,860.67,857.5960000000002,54068.115999999965,2074.11,50877.14,2074.11,2080.9419999999986,46366.40000000001,1257.45,35185.08,1257.45,1246.8400000000006,36101.53199999999,735.72,5011.28,735.72,724.6079999999994,5817.396,1343.0457,778.12,1343.0457,1325.6940999999997,1074.2239999999995
2013-05-06,147.9281,90705070000.0,147.9281,147.77035999999998,87742274000.0,2525.983,6041878000.0,2525.983,2476.7429999999995,5548925280.0,3514.457,4424931400.0,3514.457,3429.1324000000022,3943430820.0,2691.87,10466809400.0,2691.87,2636.333000000002,9492356060.0,1816.598,2199726600.0,1816.598,1783.8935999999999,2035676380.0,958.022,1034154182.0,958.022,920.7795999999993,826048203.4,867.07,56053.92,867.07,860.1700000000003,51682.467999999964,2107.31,42982.48,2107.31,2085.159999999999,42678.89600000001,1272.2,32140.54,1272.2,1252.5780000000007,33127.46799999999,733.28,4654.08,733.28,729.0059999999994,5237.816,1337.3172,840.16,1337.3172,1333.1585199999997,975.2719999999994
2013-05-07,148.0482,87532650000.0,148.0482,147.87111999999996,85267792000.0,2529.938,5449064300.0,2529.938,2489.1555999999996,5427579600.0,3521.477,4120139600.0,3521.477,3447.1476000000025,3790729880.0,2696.361,9569203900.0,2696.361,2649.6964000000016,9218309460.0,1817.925,1938204200.0,1817.925,1791.8197999999998,2011624320.0,957.44,912256939.0,957.44,931.5407999999992,798381006.8,866.09,45093.94,866.09,862.3360000000002,50102.47599999996,2096.89,46758.78,2096.89,2085.0559999999987,44124.52400000001,1262.72,41114.84,1262.72,1254.6500000000008,33152.09199999999,716.44,9084.34,716.44,729.0679999999995,5943.936,1318.3589,1340.02,1318.3589,1333.2385399999998,1031.9319999999993
2013-05-08,148.0179,94939640000.0,148.0179,147.94729999999998,91862104000.0,2542.798,5955429400.0,2542.798,2508.2539999999995,5676197920.0,3553.848,4230729500.0,3553.848,3484.3640000000023,3888817560.0,2712.704,10186158900.0,2712.704,2671.9884000000015,9565015460.0,1824.377,2114642000.0,1824.377,1803.4877999999997,2100272060.0,980.083,1072361688.0000001,980.083,949.6811999999991,869639325.2,869.67,53011.08,869.67,864.2620000000003,50629.25599999996,2118.12,38740.96,2118.12,2089.0339999999987,42956.80000000001,1287.08,36636.94,1287.08,1263.0460000000007,33689.09199999999,723.0,7371.14,723.0,725.9639999999995,6064.624,1319.6772,1393.62,1319.6772,1328.2336199999997,1042.7359999999994
2013-05-09,148.0816,84596880000.0,148.0816,148.00227999999998,89432832000.0,2527.794,6024014500.0,2527.794,2523.8849999999993,5940679060.0,3555.769,4930172500.0,3555.769,3518.838200000002,4286081360.0,2700.868,10954187000.0,2700.868,2690.9646000000016,10226760420.0,1807.862,1944205300.0,1807.862,1812.4502,2130588680.0,992.161,1340896758.0,992.161,965.3831999999991,1030152971.6,867.84,41072.66,867.84,866.2680000000004,48918.655999999966,2106.38,40206.86,2106.38,2100.561999999999,43913.244000000006,1279.44,36587.16,1279.44,1271.7780000000007,36332.912,729.66,7062.88,729.66,727.6199999999995,6636.744000000001,1331.4979,845.56,1331.4979,1329.97938,1039.4959999999992
2013-05-10,148.1275,83716500000.0,148.1275,148.04065999999997,88298148000.0,2540.836,4881672800.0,2540.836,2533.469799999999,5670411800.0,3577.327,4466670800.0,3577.327,3544.5756000000024,4434528760.0,2715.388,9348343600.0,2715.388,2703.4382000000014,10104940560.0,1819.117,1632228400.0,1819.117,1817.1758000000002,1965801300.0,988.3,1237103190.0,988.3,975.2011999999992,1119354551.4,874.45,52909.92,874.45,869.0240000000003,49628.30399999997,2115.9,47889.18,2115.9,2108.919999999999,43315.652,1298.28,42143.1,1298.28,1279.9440000000009,37724.51599999999,727.47,5467.88,727.47,725.9699999999996,6728.064,1325.724,890.08,1325.724,1326.51504,1061.8879999999992
2013-05-13,148.1848,82029590000.0,148.1848,148.09199999999998,86563052000.0,2530.768,5409214700.0,2530.768,2534.426799999999,5543879140.0,3590.758,3946578000.0,3590.758,3559.835800000003,4338858080.0,2709.656,9355792700.0,2709.656,2706.995400000001,9882737220.0,1810.724,1736063800.0,1810.724,1816.0010000000002,1873068740.0,995.109,1089468837.0,995.109,982.6185999999992,1130417482.4,871.31,56781.54,871.31,869.8720000000005,49773.827999999965,2113.95,53729.5,2113.95,2110.247999999999,45465.056,1296.72,39876.08,1296.72,1284.8480000000009,39271.623999999996,714.52,6949.5,714.52,722.2179999999995,7187.147999999999,1297.6728,1577.54,1297.6728,1318.58616,1209.3639999999991
2013-05-14,148.2566,81714240000.0,148.2566,148.13368,85399370000.0,2493.338,5488006400.0,2493.338,2527.1067999999987,5551667560.0,3549.303,3808365800.0,3549.303,3565.401000000003,4276503320.0,2671.702,9296372200.0,2671.702,2702.0636000000013,9828170880.0,1785.575,1831264200.0,1785.575,1809.5310000000004,1851680740.0,976.333,1026255546.0000001,976.333,986.3971999999991,1153217203.8,872.0,48737.32,872.0,871.0540000000004,50502.50399999997,2098.79,45802.96,2098.79,2110.6279999999992,45273.892,1290.65,48964.04,1290.65,1290.4340000000009,40841.46399999999,715.95,5046.44,715.95,722.1199999999994,6379.568,1301.6736,865.42,1301.6736,1315.2491,1114.443999999999
2013-05-15,148.2729,101356140000.0,148.2729,148.18468,86682670000.0,2506.925,4418966000.0,2506.925,2519.9321999999993,5244374880.0,3597.106,3648741800.0,3597.106,3574.0526000000027,4160105780.0,2691.444,8067707800.0,2691.444,2697.8116000000014,9404480660.0,1789.431,1243394600.0,1789.431,1802.5418000000004,1677431260.0,1012.656,1146450636.0,1012.656,992.9117999999992,1168034993.4,865.47,50114.9,865.47,870.2140000000005,49923.26799999997,2075.41,47205.5,2075.41,2102.0859999999993,46966.799999999996,1264.68,40263.2,1264.68,1285.954000000001,41566.71599999999,698.91,7292.34,698.91,717.3019999999995,6363.808,1281.2604,1056.58,1281.2604,1307.56574,1047.0359999999991
2013-05-16,148.2917,84007120000.0,148.2917,148.2267,86564718000.0,2552.709,7079618200.0,2552.709,2524.915199999999,5455495620.0,3635.755,5239356700.0,3635.755,3590.049800000003,4221942620.0,2735.673,12318974900.0,2735.673,2704.772600000001,9677438240.0,1821.453,2440490400.0,1821.453,1805.2600000000007,1776688280.0,1009.526,1621489635.0,1009.526,996.3847999999991,1224153568.8,868.48,50479.84,868.48,870.3420000000006,51804.70399999996,2076.02,50267.3,2076.02,2096.013999999999,48978.888,1265.87,43072.28,1265.87,1283.240000000001,42863.73999999999,691.13,7460.86,691.13,709.5959999999995,6443.404,1264.7115,1161.62,1264.7115,1294.2084599999998,1110.2479999999991
2013-05-17,148.2953,64862240000.0,148.2953,148.26025999999996,82793866000.0,2592.048,8185080100.0,2592.048,2535.1575999999995,6116177080.0,3691.399,5939850400.0,3691.399,3612.8642000000027,4516578540.0,2777.761,14124930500.0,2777.761,2717.2472000000016,10632755620.0,1843.809,2756330000.0,1843.809,1810.1984000000004,2001508600.0,1023.403,1326333678.0,1023.403,1003.4053999999991,1241999666.4,871.32,43342.46,871.32,869.7160000000006,49891.21199999996,2099.18,74235.08,2099.18,2092.669999999999,54248.06800000001,1290.38,43307.26,1290.38,1281.660000000001,43096.57199999999,685.66,7619.28,685.66,701.2339999999995,6873.684000000001,1250.75,1556.8,1250.75,1279.21366,1243.5919999999992
2013-05-20,148.3207,1633640000.0,148.3207,148.28743999999998,66714676000.0,2609.607,8633780300.0,2609.607,2550.925399999999,6761090200.0,3737.748,6679882500.0,3737.748,3642.2622000000033,5063239440.0,2800.465,15313662700.0,2800.465,2735.409000000002,11824329620.0,1861.252,2965570700.0,1861.252,1820.3040000000005,2247409980.0,1051.653,1689482089.0,1051.653,1014.7141999999991,1362002316.8,870.04,46438.46,870.04,869.4620000000007,47822.59599999997,2088.82,50060.78,2088.82,2087.6439999999993,53514.324,1289.06,33993.82,1289.06,1280.1280000000008,41920.119999999995,662.58,10876.22,662.58,690.8459999999994,7659.028000000001,1225.249,1619.78,1225.249,1264.7288999999996,1252.0399999999993
2013-05-21,148.3207,55070600000.0,148.3207,148.30025999999998,61385948000.0,2614.853,7150599400.0,2614.853,2575.228399999999,7093608800.0,3787.059,6769011700.0,3787.059,3689.8134000000036,5655368620.0,2813.705,13919611100.0,2813.705,2763.8096000000014,12748977400.0,1851.084,1978147300.0,1851.084,1833.4058000000005,2276786600.0,1073.583,1779568994.0000002,1073.583,1034.164199999999,1512665006.4,869.79,42780.56,869.79,869.0200000000007,46631.24399999996,2100.22,49461.28,2100.22,2087.9299999999994,54245.988,1298.16,44902.08,1298.16,1281.6300000000006,41107.727999999996,693.39,10206.54,693.39,686.3339999999995,8691.048,1270.7583,1523.2,1270.7583,1258.5458399999995,1383.595999999999
2013-05-22,148.3377,63573050000.0,148.3377,148.31322,53829330000.0,2618.034,7419181700.0,2618.034,2597.4501999999993,7693651940.0,3755.874,6531327200.0,3755.874,3721.5670000000036,6231885700.0,2810.611,13950508900.0,2810.611,2787.6430000000014,13925537620.0,1858.198,1913382700.0,1858.198,1847.1592000000005,2410784220.0,1039.811,1705007689.0,1039.811,1039.595199999999,1624376417.0,872.05,40056.6,872.05,870.3360000000006,44619.58399999996,2107.02,52007.68,2107.02,2094.2519999999995,55206.424,1301.0,38132.36,1301.0,1288.8940000000007,40681.56,691.53,6065.44,691.53,684.8579999999995,8445.668000000001,1267.803,923.62,1267.803,1255.8543599999996,1357.0039999999992
2013-05-23,148.3996,62206780000.0,148.3996,148.3348,49469262000.0,2582.849,8482537000.0,2582.849,2603.478199999999,7974235700.0,3724.229,5781309600.0,3724.229,3739.261800000003,6340276280.0,2776.269,14263846600.0,2776.269,2795.762200000002,14314511960.0,1823.737,2047173700.0,1823.737,1847.6160000000007,2332120880.0,1042.897,1414608266.0,1042.897,1046.269399999999,1583000143.2,867.05,43924.26,867.05,870.0500000000008,43308.46799999995,2082.7,47469.34,2082.7,2095.5879999999997,54646.831999999995,1267.97,46204.42,1267.97,1289.3140000000008,41307.988,682.86,7333.78,682.86,683.2039999999994,8420.252000000002,1255.8462,1315.18,1255.8462,1254.0812999999994,1387.7159999999992
2013-05-24,148.4224,40228080000.0,148.4224,148.36022,44542430000.0,2597.228,6073966900.0,2597.228,2604.514199999999,7552013060.0,3782.071,5023893800.0,3782.071,3757.396200000003,6157084960.0,2798.487,11097860700.0,2798.487,2799.907400000002,13709098000.0,1829.141,1619764400.0,1829.141,1844.6824000000008,2104807760.0,1073.782,1502308196.0,1073.782,1056.345199999999,1618195046.8,869.06,40203.14,869.06,869.5980000000006,42680.60399999995,2096.55,39319.64,2096.55,2095.0619999999994,47663.74399999999,1275.27,39829.46,1275.27,1286.2920000000008,40612.42799999999,687.23,5952.58,687.23,683.5179999999993,8086.912000000002,1265.5299,992.26,1265.5299,1257.0372799999993,1274.8079999999993
2013-05-27,148.4818,47286590000.0,148.4818,148.39244000000002,53673020000.0,2599.587,6419508000.0,2599.587,2602.5101999999993,7109158600.0,3820.427,5552935700.0,3820.427,3773.932000000003,5931695600.0,2807.392,11972443600.0,2807.392,2801.292800000002,13040854180.0,1827.263,1787880800.0,1827.263,1837.8846000000005,1869269780.0,1089.724,1613226198.0,1089.724,1063.959399999999,1602943868.6,869.32,33798.34,869.32,869.4540000000006,40152.57999999995,2080.03,48995.62,2080.03,2093.3039999999996,47450.71199999999,1260.46,35811.34,1260.46,1280.5720000000008,40975.931999999986,691.59,4361.6,691.59,689.3199999999994,6783.988000000002,1269.8945,595.16,1269.8945,1265.9663799999994,1069.8839999999993
2013-05-28,148.5256,49469460000.0,148.5256,148.43342,52552792000.0,2644.359,8419611200.0,2644.359,2608.4113999999995,7362960960.0,3827.782,6007156800.0,3827.782,3782.0766000000026,5779324620.0,2845.093,14426768000.0,2845.093,2807.5704000000023,13142285560.0,1870.094,3070059700.0,1870.094,1841.6866000000005,2087652260.0,1059.002,1541344476.0,1059.002,1061.043199999999,1555298965.0,871.26,35650.04,871.26,869.7480000000007,38726.47599999995,2080.59,42653.78,2080.59,2089.3779999999997,46089.21199999999,1262.44,34730.98,1262.44,1273.428000000001,38941.711999999985,687.96,4106.88,687.96,688.2339999999994,5564.056000000001,1265.8937,656.24,1265.8937,1264.9934599999997,896.4919999999993
2013-05-29,148.4777,49093900000.0,148.4777,148.46142000000003,49656962000.0,2642.561,7927770900.0,2642.561,2613.3167999999996,7464678800.0,3856.319,5831909600.0,3856.319,3802.1656000000025,5639441100.0,2848.832,13759680500.0,2848.832,2815.214600000002,13104119880.0,1861.702,2600340300.0,1861.702,1842.3874000000003,2225043780.0,1065.96,1156945658.0,1065.96,1066.272999999999,1445686558.8,870.68,82693.0,870.68,869.4740000000007,47253.75599999995,2069.0,46911.6,2069.0,2081.774,45069.996,1250.08,36914.6,1250.08,1263.244000000001,38698.15999999999,681.51,6426.18,681.51,686.2299999999993,5636.2040000000015,1261.4382,886.54,1261.4382,1263.7205,889.0759999999993
2013-05-30,148.4862,45585300000.0,148.4862,148.47874000000002,46332666000.0,2634.323,7014636800.0,2634.323,2623.6115999999993,7171098760.0,3865.134,5445480900.0,3865.134,3830.346600000003,5572275360.0,2843.748,12460117800.0,2843.748,2828.710400000002,12743374120.0,1855.456,2055181000.0,1855.456,1848.7312000000006,2226645240.0,1073.869,1270250735.0,1073.869,1072.467399999999,1416815052.6,870.07,60943.92,870.07,870.0780000000007,50657.68799999995,2077.98,47868.66,2077.98,2080.8299999999995,45149.86,1252.99,37239.08,1252.99,1260.248000000001,36905.09199999999,693.69,6253.86,693.69,688.3959999999993,5420.220000000001,1281.5332,1178.9,1281.5332,1268.8578999999997,861.8199999999994
2013-05-31,148.4664,32718240000.0,148.4664,148.48754000000002,44830698000.0,2606.426,6252853300.0,2606.426,2625.4511999999995,7206876040.0,3841.218,5506793500.0,3841.218,3842.176000000003,5668855300.0,2816.734,11759646800.0,2816.734,2832.359800000002,12875731340.0,1841.366,1744705500.0,1841.366,1851.1762000000006,2251633460.0,1073.023,1403282328.0,1073.023,1072.315599999999,1397009879.0,870.57,45572.36,870.57,870.3800000000007,51731.53199999995,2084.69,44048.12,2084.69,2078.4579999999996,46095.556000000004,1247.82,36243.88,1247.82,1254.758000000001,36187.975999999995,698.42,4203.28,698.42,690.6339999999992,5070.360000000001,1289.2166,705.46,1289.2166,1273.5952399999999,804.4599999999994
2013-06-03,148.4707,41883580000.0,148.4707,148.48532,43750096000.0,2602.623,5977446800.0,2602.623,2626.0583999999994,7118463800.0,3814.51,4838775300.0,3814.51,3840.9926000000028,5526023220.0,2808.779,10816222100.0,2808.779,2832.637200000002,12644487040.0,1838.64,1708802000.0,1838.64,1853.4516000000003,2235817700.0,1052.136,1266829949.0,1052.136,1064.7979999999989,1327730629.2,876.27,77120.54,876.27,871.7700000000008,60395.97199999995,2104.75,49172.94,2104.75,2083.401999999999,46131.020000000004,1259.04,40569.62,1259.04,1254.4740000000008,37139.632,688.42,3677.6,688.42,689.9999999999991,4933.56,1270.8037,623.84,1270.8037,1273.7770799999998,810.1959999999993
2013-06-04,148.4173,41554020000.0,148.4173,148.46366000000003,42167008000.0,2565.666,6631575000.0,2565.666,2610.3197999999998,6760856560.0,3739.724,4924970600.0,3739.724,3823.3810000000026,5309585980.0,2765.135,11556545500.0,2765.135,2816.645600000002,12070442540.0,1819.503,1849295000.0,1819.503,1843.3334000000002,1991664760.0,1022.46,1274538776.0,1022.46,1057.489599999999,1274369489.2,871.92,71178.7,871.92,871.9020000000007,67501.70399999995,2100.43,38874.18,2100.43,2087.3699999999994,45375.100000000006,1263.9,35244.54,1263.9,1254.7660000000008,37242.344,692.3,3079.58,692.3,690.8679999999991,4728.1,1278.7145,644.78,1278.7145,1276.3412399999997,807.9039999999993
2013-06-05,148.386,36923750000.0,148.386,148.44532,39732978000.0,2560.539,4563719300.0,2560.539,2593.9154,6088046240.0,3755.148,3661617300.0,3755.148,3803.146800000003,4875527520.0,2763.784,8225336700.0,2763.784,2799.636000000002,10963573780.0,1806.821,1381532200.0,1806.821,1832.3572000000004,1747903140.0,1032.756,939794301.0,1032.756,1050.848799999999,1230939217.8,874.18,73021.14,874.18,872.6020000000008,65567.33199999997,2114.42,33252.96,2114.42,2096.4539999999993,42643.372,1264.18,39397.24,1264.18,1257.5860000000007,37738.87199999999,691.81,3500.58,691.81,692.9279999999992,4142.9800000000005,1275.8047,662.56,1275.8047,1279.2145399999997,763.1079999999993
2013-06-06,148.3221,41893580000.0,148.3221,148.4125,38994634000.0,2527.845,5249652900.0,2527.845,2572.6197999999995,5735049460.0,3688.736,3881376400.0,3688.736,3767.8672000000033,4562706620.0,2725.129,9131029300.0,2725.129,2775.9122000000016,10297756080.0,1784.702,1497873300.0,1784.702,1818.2064000000003,1636441600.0,1022.13,984338315.0,1022.13,1040.500999999999,1173756733.8,872.57,60977.0,872.57,873.1020000000008,65573.94799999996,2094.93,44805.22,2094.93,2099.8439999999996,42030.684,1238.6,50294.36,1238.6,1254.708000000001,40349.92799999999,686.25,2868.2,686.25,691.4399999999991,3465.8480000000004,1268.4851,526.36,1268.4851,1276.6049199999998,632.5999999999992
2013-06-07,148.2542,40433660000.0,148.2542,148.37006,40537718000.0,2484.16,6103089400.0,2484.16,2548.1665999999996,5705096680.0,3616.21,4070865200.0,3616.21,3722.8656000000033,4275520960.0,2676.435,10173954500.0,2676.435,2747.852400000002,9980617620.0,1760.224,1988684100.0,1760.224,1801.9780000000003,1685237320.0,1030.139,1055789734.0,1030.139,1031.924199999999,1104258215.0,876.21,64542.04,876.21,874.2300000000008,69367.88399999996,2096.36,33783.42,2096.36,2102.1779999999994,39977.744000000006,1248.53,38008.36,1248.53,1254.8500000000008,40702.823999999986,693.58,3238.52,693.58,690.4719999999992,3272.8960000000006,1281.2604,540.62,1281.2604,1275.0136799999998,599.6319999999992
2013-06-13,148.3444,32925740000.0,148.3444,148.34480000000002,38746150000.0,2399.937,6973006600.0,2399.937,2507.6294,5904208640.0,3515.05,3724168200.0,3515.05,3662.9736000000034,4052599540.0,2589.602,10697174700.0,2589.602,2704.0170000000016,9956808140.0,1700.802,2537067200.0,1700.802,1774.4104000000002,1850890360.0,1029.275,993615551.0,1029.275,1027.351999999999,1049615335.4,874.35,42719.06,874.35,873.846000000001,62487.58799999997,2064.96,36156.24,2064.96,2094.22,37374.404,1230.34,36713.74,1230.34,1249.110000000001,39931.64799999999,677.78,2785.82,677.78,688.3439999999991,3094.5400000000004,1264.9843,591.44,1264.9843,1273.8498,593.1519999999991
2013-06-14,148.2534,31934140000.0,148.2534,148.31202,36822174000.0,2416.771,5596453400.0,2416.771,2477.8504000000003,5697184320.0,3584.978,3464384000.0,3584.978,3632.0244000000034,3760482220.0,2616.02,9060837400.0,2616.02,2674.194000000002,9457666520.0,1704.147,1827829800.0,1704.147,1751.3392,1846597320.0,1068.147,1180368681.0,1068.147,1036.489399999999,1030781316.4,874.63,44306.94,874.63,874.388000000001,57113.23599999996,2062.19,37626.94,2062.19,2086.5719999999997,37124.956000000006,1240.29,33725.98,1240.29,1244.3880000000008,39627.93599999999,674.22,2588.3,674.22,684.7279999999992,2996.2840000000006,1260.0288,445.34,1260.0288,1270.11266,553.2639999999992
2013-06-17,148.2091,29557090000.0,148.2091,148.27664,35348842000.0,2403.839,5039571100.0,2403.839,2446.5104,5792354680.0,3593.371,3564597000.0,3593.371,3599.669000000003,3741078160.0,2607.051,8604168100.0,2607.051,2642.8474000000015,9533432800.0,1692.476,1464507300.0,1692.476,1728.4702000000002,1863192340.0,1073.691,1347501748.0,1073.691,1044.676399999999,1112322805.8,876.9,59865.66,876.9,874.9320000000009,54482.13999999997,2074.62,40061.52,2074.62,2078.612,38486.668000000005,1248.54,40711.1,1248.54,1241.2600000000007,39890.70799999999,677.01,1866.16,677.01,681.7679999999992,2669.400000000001,1261.9837,327.4,1261.9837,1267.34846,486.23199999999923
2013-06-18,148.0717,34494220000.0,148.0717,148.22656,33868970000.0,2418.745,4863037900.0,2418.745,2424.6904,5715031680.0,3605.758,3133290800.0,3605.758,3583.0734000000034,3591461040.0,2621.412,7996328700.0,2621.412,2622.1040000000016,9306492680.0,1704.222,1400800100.0,1704.222,1712.3742000000002,1843777700.0,1072.93,1157601277.0,1072.93,1054.8363999999988,1146975398.2,877.83,48680.42,877.83,875.984000000001,52022.823999999964,2061.93,29512.38,2061.93,2072.0119999999997,35428.100000000006,1248.22,35099.16,1248.22,1243.1840000000007,36851.66799999999,673.7,2362.6,673.7,679.2579999999992,2568.280000000001,1254.6641,482.28,1254.6641,1264.58426,477.41599999999914
2013-06-19,147.8446,1798460000.0,147.8446,148.14464,26141930000.0,2400.765,5434626000.0,2400.765,2408.0114,5581339000.0,3583.298,3289541700.0,3583.298,3576.491000000003,3435196340.0,2602.718,8724167600.0,2602.718,2607.360600000002,9016535300.0,1687.613,1587833900.0,1687.613,1697.852,1763607660.0,1067.625,1074314619.0,1067.625,1062.3335999999988,1150680375.2,877.46,34487.64,877.46,876.234000000001,46011.94399999997,2069.01,46511.5,2069.01,2066.542,37973.716,1251.77,34152.62,1251.77,1243.8320000000008,36080.52,671.37,2958.64,671.37,674.8159999999992,2512.304000000001,1247.89,572.2,1247.89,1257.91018,483.73199999999923
2013-06-20,147.1286,47527500000.0,147.1286,147.90148,29062282000.0,2321.466,5520102000.0,2321.466,2392.3172,5290758080.0,3465.004,3302402600.0,3465.004,3566.4818000000037,3350843220.0,2516.76,8822504600.0,2516.76,2592.792200000002,8641601280.0,1631.554,1864144800.0,1631.554,1684.0024,1629023180.0,1029.528,1154061738.0,1029.528,1062.384199999999,1182769612.6,876.58,45017.9,876.58,876.6800000000009,46471.71199999996,2038.26,53537.06,2038.26,2061.2019999999998,41449.880000000005,1225.72,38619.78,1225.72,1242.9080000000008,36461.727999999996,648.74,3911.6,648.74,669.0079999999992,2737.4600000000005,1213.6103,882.5,1213.6103,1247.6353800000002,541.9439999999993
2013-06-21,146.9273,45403120000.0,146.9273,147.63626,31756078000.0,2317.394,5870579800.0,2317.394,2372.4417999999996,5345583360.0,3446.483,3228984000.0,3446.483,3538.7828000000036,3303763220.0,2510.076,9099563800.0,2510.076,2571.6034000000022,8649346560.0,1633.164,2118709000.0,1633.164,1669.8058000000005,1687199020.0,1025.497,1138966072.0,1025.497,1053.854199999999,1174489090.8,868.29,63325.46,868.29,875.4120000000008,50275.41599999997,2044.41,79660.64,2044.41,2057.6459999999997,49856.62000000001,1217.9,44337.8,1217.9,1238.4300000000007,38584.092,624.57,4632.26,624.57,659.0779999999993,3146.2520000000013,1187.9687,1546.16,1187.9687,1233.22336,762.1079999999993
2013-06-24,146.8719,1591730000.0,146.8719,147.36881999999997,26163006000.0,2171.21,8659725900.0,2171.21,2325.9159999999997,6069614320.0,3232.962,4053654100.0,3232.962,3466.7010000000037,3401574640.0,2352.446,12713379900.0,2352.446,2520.6824000000024,9471188920.0,1525.166,3327422000.0,1525.166,1636.3438,2059781960.0,971.454,1262382594.0,971.454,1033.406799999999,1157465260.0,865.17,47032.68,865.17,873.0660000000009,47708.81999999996,2008.8,65412.26,2008.8,2044.4819999999993,54926.768000000004,1192.33,37922.46,1192.33,1227.1880000000008,38026.363999999994,612.71,6236.66,612.71,646.2179999999993,4020.352000000001,1167.9646,1179.42,1167.9646,1214.41954,932.5119999999994
2013-06-25,146.9648,48304060000.0,146.9648,147.14744,28924974000.0,2165.421,10755488200.0,2165.421,2275.2511999999997,7248104380.0,3219.134,5155439200.0,3219.134,3389.3762000000033,3806004320.0,2345.224,15910927400.0,2345.224,2465.444800000002,11054108660.0,1526.803,4051710900.0,1526.803,1600.8600000000001,2589964120.0,984.746,1531776729.0,984.746,1015.769999999999,1232300350.4,869.87,53499.72,869.87,871.4740000000008,48672.67999999997,2020.41,67526.14,2020.41,2036.1779999999992,62529.520000000004,1207.03,43051.08,1207.03,1218.9500000000007,39616.74799999999,615.84,5438.6,615.84,634.6459999999994,4635.5520000000015,1172.511,980.68,1172.511,1197.9889200000002,1032.1919999999996
2013-06-26,147.3026,53333740000.0,147.3026,147.03903999999997,39232030000.0,2168.297,7925642600.0,2168.297,2228.7576,7746307700.0,3285.818,3990058900.0,3285.818,3329.8802000000032,3946107760.0,2359.722,11915701600.0,2359.722,2416.845600000002,11692415460.0,1509.682,2854515300.0,1509.682,1565.2738000000004,2843300400.0,1038.976,1690314721.0,1038.976,1010.0401999999991,1355500370.8,867.15,48832.82,867.15,869.4120000000008,51541.71599999997,2006.35,48167.98,2006.35,2023.6459999999993,62860.816000000006,1191.68,38901.6,1191.68,1206.9320000000007,40566.543999999994,594.27,13277.06,594.27,619.2259999999994,6699.236000000002,1141.3684,1776.22,1141.3684,1176.6846,1272.9959999999996
2013-06-27,147.6952,47689760000.0,147.6952,147.15236,39264482000.0,2160.735,7540675300.0,2160.735,2196.6114,8150422360.0,3233.222,4496869100.0,3233.222,3283.5238000000036,4185001060.0,2343.99,12037544400.0,2343.99,2382.291600000002,12335423420.0,1512.204,2649866000.0,1512.204,1541.4038000000005,3000444640.0,1022.503,1766664787.0,1022.503,1008.635199999999,1478020980.6,866.62,52334.76,866.62,867.4200000000008,53005.08799999997,2026.04,59602.08,2026.04,2021.2019999999993,64073.82000000001,1200.52,35289.3,1200.52,1201.8920000000007,39900.44799999999,592.12,9928.0,592.12,607.9019999999994,7902.516000000001,1138.8678,1371.86,1138.8678,1161.7361,1370.8679999999995
